agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd
USGS,380145099241301.00,GW,4/16/1956,,,63.15,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,5/9/1956,,,63.48,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/13/1956,,,63.42,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/24/1956,,,63.23,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/15/1956,,,63.11,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/18/1956,,,63.18,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/22/1956,,,63.11,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,11/20/1956,,,63.16,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/12/1956,,,63.23,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,1/21/1957,,,63,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,2/18/1957,,,63.01,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/20/1957,,,63.05,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/22/1957,,,62.96,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,5/15/1957,,,63.09,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/19/1957,,,62.53,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/15/1957,,,62.56,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/12/1957,,,62.94,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/23/1957,,,63.02,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/8/1957,,,63.04,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,1/14/1958,,,63.59,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,2/5/1958,,,63.29,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/17/1958,,,63.18,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/22/1958,,,63.05,,,P,,D,2,U,S,A
USGS,380145099241301.00,GW,5/20/1958,,,62.98,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/18/1958,,,62.89,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/22/1958,,,62.58,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/20/1958,,,62.53,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/18/1958,,,62.65,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/21/1958,,,62.73,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,11/20/1958,,,62.82,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/22/1958,,,62.59,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,1/21/1959,,,62.8,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,2/20/1959,,,66.57,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/20/1959,,,66.54,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/17/1959,,,63.37,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,5/20/1959,,,63.92,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/23/1959,,,63.18,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/20/1959,,,63.05,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/19/1959,,,63.14,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/21/1959,,,63.28,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/19/1959,,,63,,,P,,D,2,U,S,A
USGS,380145099241301.00,GW,11/19/1959,,,62.7,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/17/1959,,,62.73,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,1/26/1960,,,62.48,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/1/1960,,,62.47,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/21/1960,,,62.67,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,5/20/1960,,,63.42,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/21/1960,,,61.86,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/19/1960,,,63.29,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/22/1960,,,63,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/21/1960,,,62.64,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/18/1960,,,62.56,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,1/16/1961,,,64.81,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,2/21/1961,,,64.08,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/20/1961,,,63.49,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/17/1961,,,63.91,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,5/25/1961,,,62.93,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/20/1961,,,63.14,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/17/1961,,,62.85,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/17/1961,,,62.86,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/26/1961,,,62.58,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/24/1961,,,62.44,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,11/21/1961,,,63.01,,,P,,D,2,U,S,A
USGS,380145099241301.00,GW,12/19/1961,,,62.79,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,1/17/1962,,,65.77,,,P,,D,2,U,S,A
USGS,380145099241301.00,GW,2/19/1962,,,62.87,,,P,,D,2,U,S,A
USGS,380145099241301.00,GW,4/19/1962,,,62.98,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,5/25/1962,,,62.56,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/20/1962,,,62.63,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/23/1962,,,62.56,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,8/22/1962,,,62.69,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/20/1962,,,62.46,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,2/20/1963,,,63.53,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/25/1963,,,64.05,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/30/1963,,,62.43,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/24/1963,,,63.77,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/19/1963,,,63.42,,,P,,D,2,U,S,A
USGS,380145099241301.00,GW,3/19/1964,,,64.09,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/24/1964,,,64.88,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/17/1964,,,66.23,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/17/1964,,,66.41,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/25/1965,,,64.54,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/21/1965,,,62.11,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/23/1965,,,61.69,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/21/1965,,,61.46,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/18/1966,,,62.7,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/27/1966,,,62.49,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/22/1966,,,62.11,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/22/1966,,,62.4,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/27/1967,,,62,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/22/1967,,,62.1,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/20/1967,,,61.79,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/21/1967,,,61,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/19/1968,,,61.27,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/2/1968,,,61.63,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/24/1968,,,61.93,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/26/1968,,,61.43,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/27/1969,,,61.34,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/17/1969,,,61.21,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/22/1969,,,61.52,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/22/1969,,,61.36,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/7/1970,,,61.32,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/23/1970,,,61.58,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/15/1970,,,62.19,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/17/1970,,,63.25,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/18/1971,,,62.23,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/23/1971,,,62.95,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/5/1971,,,62.9,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/21/1971,,,62.7,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/23/1972,,,63,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/28/1972,,,63.06,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/26/1972,,,61.47,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/22/1972,,,61.37,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/23/1973,,,61.15,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/27/1973,,,61.03,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/8/1973,,,60.9,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/20/1973,,,60.97,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/21/1974,,,60.62,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/24/1974,,,60.85,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/25/1974,,,60.58,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/18/1974,,,60.49,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/27/1975,,,60.74,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/26/1975,,,60.54,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/23/1975,,,60.47,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/22/1975,,,60.35,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/22/1976,,,60.55,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,7/6/1976,,,60.37,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/20/1976,,,60.39,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/21/1976,,,60.17,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/30/1977,,,60.41,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/20/1977,,,60.16,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/4/1977,,,60.07,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/20/1978,,,60.64,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/26/1978,,,60.13,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,10/5/1978,,,59.9,,,,,D,1,U,S,A
USGS,380145099241301.00,GW,4/17/1979,,,59.93,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/27/1979,,,59.85,,,,,D,2,U,U,A
USGS,380145099241301.00,GW,10/11/1979,,,59.66,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,4/9/1980,,,59.73,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/22/1980,,,59.7,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/30/1980,,,59.51,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/18/1981,,,54.62,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/19/1981,,,59.5,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/17/1981,,,59.44,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/17/1981,,,59.54,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/25/1982,,,59.48,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/11/1982,,,59.28,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/9/1982,,,59.2,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/15/1982,,,59.26,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/14/1983,,,59.08,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/13/1983,,,59.2,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/16/1983,,,59.07,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/16/1983,,,59.05,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/7/1984,,,59.01,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/12/1984,,,59.12,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/6/1984,,,58.73,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/11/1985,,,58.8,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/20/1985,,,58.58,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/12/1985,,,58.65,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/20/1985,,,58.66,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/11/1986,,,58.5,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/9/1986,,,58.46,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/16/1986,,,58.36,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/19/1986,,,58.35,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/19/1987,,,58.38,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/15/1987,,,58.27,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/16/1987,,,58.1,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/11/1987,,,58.21,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/21/1988,,,58.09,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/14/1988,,,58.09,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/14/1988,,,57.91,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/8/1988,,,58.09,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/20/1989,,,57.91,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/19/1989,,,57.81,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/18/1989,,,57.7,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/15/1989,,,57.77,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/21/1990,,,57.62,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/25/1990,,,57.56,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/13/1990,,,57.44,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/11/1990,,,57.31,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/21/1991,,,57.27,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/17/1991,,,57.28,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/12/1991,,,57.24,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/20/1991,,,57.18,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/20/1992,,,57.2,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/29/1992,,,57.07,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/14/1992,,,57.01,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/22/1992,,,57.03,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/22/1993,,,57.12,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/15/1993,,,57.09,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/20/1993,,,57.08,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/23/1993,,,56.94,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/22/1994,,,56.8,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,9/16/1994,,,56.83,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/16/1994,,,56.77,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/17/1995,,,56.81,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,6/14/1995,,,56.59,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,12/15/1995,,,56.59,,,,,D,2,U,S,A
USGS,380145099241301.00,GW,3/19/1996,,,56.6,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,5/24/1973,,,233.2,,,,,D,1,U,S,A
USGS,380207100031301.00,GW,3/20/1974,,,236.96,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/25/1974,,,277.16,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,1/6/1975,,,270.57,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/27/1975,,,252.82,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/26/1975,,,283.35,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/23/1975,,,272.27,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/24/1976,,,255.26,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/28/1976,,,296.16,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,1/3/1977,,,276.32,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,10/4/1977,,,287.74,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/23/1977,,,270.79,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/17/1978,,,261.85,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,10/2/1978,,,296.42,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,1/3/1979,,,280.44,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,4/17/1979,,,265.05,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/27/1979,,,274.5,,,,,D,2,U,U,A
USGS,380207100031301.00,GW,10/11/1979,,,283.28,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,4/9/1980,,,276.4,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/25/1980,,,265.58,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/24/1980,,,283.08,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,1/21/1981,,,275.55,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/19/1981,,,273.91,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/24/1981,,,289.73,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/24/1981,,,287.86,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/28/1981,,,267.46,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/25/1982,,,257.01,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/14/1982,,,259.68,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/17/1982,,,276.72,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/23/1982,,,264.82,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/15/1983,,,258.3,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/15/1983,,,252.53,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/16/1983,,,276.74,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/22/1983,,,267.29,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/7/1984,,,259.03,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/12/1984,,,252.37,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/17/1984,,,297.98,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/11/1984,,,265.54,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/13/1985,,,264.41,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,6/19/1985,,,282.35,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,9/12/1985,,,275.44,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/19/1985,,,259.13,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,3/12/1986,,,252.61,,,,,D,2,U,S,A
USGS,380207100031301.00,GW,12/11/1987,,,258,,,,,D,2,U,S,A
USGS,380239099305301.00,GW,8/1/1945,,,113,,,,USGS,D,2,S,S,A
USGS,380330099251801.00,GW,8/1/1945,,,42,,,,USGS,D,2,S,S,A
USGS,380331099424801.00,GW,11/1/1946,,,22.6,,,,USGS,D,2,S,S,A
USGS,380335100132701.00,GW,10/9/1968,,,294.57,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,4/9/1969,,,272.92,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/9/1969,,,280.71,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/16/1970,,,281.55,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/9/1970,,,290.38,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/11/1971,,,286,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/1/1971,,,311.35,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/8/1971,,,301.91,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/20/1972,,,295.8,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/14/1972,,,305.15,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/4/1972,,,304.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/19/1973,,,305.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/1/1973,,,306,,,,USGS,D,2,S,S,A
USGS,380335100132701.00,GW,9/5/1973,,,306.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/3/1973,,,305.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/18/1974,,,299.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/3/1974,,,301.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/11/1974,,,310.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/5/1975,,,308.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/2/1975,,,319.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/2/1976,,,315.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/16/1976,,,317.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/9/1976,,,321.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/12/1977,,,330.2,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/3/1977,,,314.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/6/1977,,,305.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/14/1977,,,318.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/23/1978,,,320.21,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/6/1978,,,318.51,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/14/1978,,,320.13,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/5/1978,,,328.13,,,R,,D,2,U,S,A
USGS,380335100132701.00,GW,3/6/1979,,,324.94,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/28/1979,,,320.79,,,,,D,2,U,U,A
USGS,380335100132701.00,GW,9/6/1979,,,329.81,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/16/1980,,,315.3,,,,,D,2,U,T,A
USGS,380335100132701.00,GW,4/15/1980,,,327.11,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/14/1980,,,329.45,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/21/1981,,,327.72,,,,,D,2,U,T,A
USGS,380335100132701.00,GW,4/9/1981,,,329.86,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/21/1981,,,337.28,,,R,,D,2,U,S,A
USGS,380335100132701.00,GW,4/1/1982,,,331.84,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/9/1982,,,333.44,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,10/15/1982,,,340.11,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,4/15/1983,,,339.92,,,R,,D,2,U,S,A
USGS,380335100132701.00,GW,7/7/1983,,,345.83,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,10/14/1983,,,342.51,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/26/1984,,,323.25,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,4/6/1984,,,339.11,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/12/1984,,,348.02,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,10/9/1984,,,356.66,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/22/1985,,,323.2,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,4/3/1985,,,325.83,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,10/25/1985,,,356.91,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/25/1986,,,325.3,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,4/25/1986,,,334.14,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/2/1986,,,351.96,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/14/1987,,,327.72,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,11/3/1987,,,357.18,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,12/23/1987,,,321.43,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/7/1988,,,355.11,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/9/1988,,,359.11,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/8/1989,,,324.53,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,10/3/1989,,,361,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/5/1990,,,322.54,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/30/1990,,,326.24,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,7/27/1990,,,340.84,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/18/1991,,,324.29,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/5/1991,,,321.15,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/5/1991,,,331.67,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/6/1992,,,325.01,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/19/1992,,,332.03,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,6/2/1992,,,329.87,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/3/1992,,,328.48,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/25/1993,,,318.08,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,4/12/1993,,,316.13,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/15/1993,,,316.73,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/6/1994,,,314.15,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/13/1994,,,318.43,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/11/1995,,,314.93,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/9/1995,,,314.06,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/2/1995,,,318.08,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,1/25/1996,,,317.16,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,3/25/1996,,,316.06,,,,,D,2,U,S,A
USGS,380335100132701.00,GW,9/24/1996,,,319.29,,,,,D,2,U,S,A
